Row.names	Phylum	Class	Order	Family	Genus	Species	Confidence	ASVnos
0e2c3eb9176847b9d3464625d47b74e0	Firmicutes	Bacilli	Gemellales	Gemellaceae	 f__Gemellaceae	 f__Gemellaceae	0.9999808	ASV481
af5f4d30851dd939020dfda2386cfe42	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9999381	ASV4810
3140edc85f7aa55389fd3667cafead67	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9999996	ASV4811
dfa40bd6af9775790f0b6180df50f303	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.7844118	ASV4812
b87080de716cfd5b0c61324ce3c8a9e5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	 g__Coprococcus	0.9880787	ASV4813
db32427eb1fdfb33146ed791defbf1de	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9940857	ASV4814
8396f0e5a14ac09011bb46ed7a51aec5	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999973	ASV4815
98674e9e80e8a46f1565fcc17366a858	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.8088105	ASV4816
fe1b691b09ea3ed5b124ec99e835fed5	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	 f__Erysipelotrichaceae	 f__Erysipelotrichaceae	0.99992	ASV4817
1d7abe353d965d9fcfa461b575206ceb	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.9999918	ASV4818
09e3aff9c228e200cc48d9b814c7a61b	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.7963661	ASV4819
3000e91a516848fe3ef115a397d8cc75	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	 g__Dorea	0.9999746	ASV482
01a9324d1bace359c510ff4f59c66864	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	 f__Christensenellaceae	 f__Christensenellaceae	0.9999968	ASV4820
4a87ab5901f030451d94d6ce4ed2a562	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9283385	ASV4821
aa7271fac0bf2afa9acda7d02db55b28	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9999792	ASV4822
27dc1e4d0668a3804af8524966ad6c02	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.7429905	ASV4823
4c01210451c1673c2bbc1e2b916b8e0f	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	 g__Prevotella	0.9922642	ASV4824
d59b3d5c3141886f099bf1b15024ce22	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	 g__Anaerostipes	0.9642021	ASV4825
e55b70ea76a44d7dc3e6f30e91d96249	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9515636	ASV4826
0500325e45da1294390788e715051a34	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9999467	ASV4827
c33577004e5879330cda57aecb8b6261	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	1	ASV4828
d7fab2d7feeefb9b430bb762a12b007b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9101088	ASV4829
d11b41661d0167945bfffcd512b560cf	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999085	ASV483
26047dcd40b0403c12f41351ffc32813	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV4830
14166a80df023cbcde0d6bef8c155e1e	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9989766	ASV4831
f7da5610faac0cfc2b5611e31b4ab2af	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.989454	ASV4832
13f641b432eb2b704b43f5673059b083	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999476	ASV4833
3a8926edc4286a60343ac0d5381955ed	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	 s__methylpentosum	0.765021	ASV4834
77edf82b6be0f37fb147222a72280e48	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9453626	ASV4835
c3e742207610ac478dc2b240d9747872	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.989241	ASV4836
f443ebada99be3b74a77430f9a485518	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	 g__Oscillospira	0.9832201	ASV4837
fbf24194a1f9b20cc0298e0a4fd49525	Cyanobacteria	4C0d-2	YS2	 o__YS2	 o__YS2	 o__YS2	1	ASV4838
2cb80d18dcda2e0bc5addd250fb20f1b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9999181	ASV4839
dfddc84962ba52ae95c5dfc2090fa372	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.7015206	ASV484
55140f2d40426bd192fce5c50610612b	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9928074	ASV4840
3b3960b3258538f969a30b92fdfa6cf1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	 f__Clostridiaceae	 f__Clostridiaceae	0.7908192	ASV4841
77a36b5a1e254fc77b533d8ba37e17b9	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	1	ASV4842
e6141b2781235660d31b3d7d15c14e20	Actinobacteria	Actinobacteria	Actinomycetales	Yaniellaceae	Yaniella	 g__Yaniella	0.9997892	ASV4843
1be114767bc8572e51949f92f4707fb6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9888537	ASV4844
8e57ae1674ab7f9784ed184637daff43	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9886826	ASV4845
c2fa4132f77eec2b350e1095b311fa43	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9015552	ASV4846
915a9c39a6d55cc480ff9b67d621d424	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	 s__distasonis	0.9999213	ASV4847
917925436f96687790cab6078f840dab	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9971098	ASV4848
7592013877034a4b144b3b2f90fa14e1	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9652589	ASV4849
5137f0c6e6e571bfa1f66cae5c4c620c	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.999949	ASV485
63bcc2a137dc283ea6334ff37f653028	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	 g__Oscillospira	0.9996208	ASV4850
808515bc2adcea500fdb68005fbcac2b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9722541	ASV4851
caaad258e99fd9cd4c10a8552b2fcba1	Chloroflexi	Thermomicrobia	JG30-KF-CM45	 o__JG30-KF-CM45	 o__JG30-KF-CM45	 o__JG30-KF-CM45	1	ASV4852
b4f4a9722ca5c0460b130285bda88bb4	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.754059	ASV4853
258ac42cf46cb1ce6344e0dcdfdd03c6	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	 g__Mycoplasma	1	ASV4854
c666d504b4f7b25ab85654279b06d59d	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9999306	ASV4855
3eb27d05ca5a6798426885b37b27cf54	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	 g__Butyrivibrio	0.999554	ASV4856
121ea836ad9107c6f1a8146969d1db55	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	 f__Victivallaceae	 f__Victivallaceae	0.9996918	ASV4857
a979070a84ea5cbb441068a5bd5767b7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	 g__Ruminococcus	0.9119704	ASV4858
c1f857fc5b18c586e0c4f05d1777ea18	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9976524	ASV4859
e6fa95f01febbf9f38911bcca834ad54	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9975893	ASV486
af4022ae5012e43cb4fbdbca901587bc	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53	 g__SMB53	0.9939097	ASV4860
f3ace357a807d9c56db9aa9cd0a2ddc2	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	 f__Prevotellaceae	 f__Prevotellaceae	0.710471	ASV4861
3c194bfcaf442037372d4853baff02a3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9148751	ASV4862
edce70e358f8f2614a48cb8770343031	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	 s__amylolyticus	0.9566244	ASV4863
62f4ca02171aeb75cd297c36f09d2d48	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	1	ASV4864
003822bc057a1e72361187856d78778f	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV4865
7216aa2f8274f03197aa4c76faeea3fa	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	 g__Oscillospira	0.9993769	ASV4866
55b1ebc047faa3e167dbb9ae36faae2a	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	 f__Coriobacteriaceae	 f__Coriobacteriaceae	0.9999539	ASV4867
feeb1327bbdbded329fb7ffaf0e06ef6	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	 f__Rikenellaceae	 f__Rikenellaceae	0.8539623	ASV4868
9b2f5f4758a8d6f9965bb2e63befabc6	Proteobacteria	Alphaproteobacteria	Rickettsiales	 o__Rickettsiales	 o__Rickettsiales	 o__Rickettsiales	0.9998697	ASV4869
254bc0f94e99f572e40ee95986ea8f4f	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9997451	ASV487
1e645c79b5e9c3f8e7dcc4b945ddad39	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	 s__pseudolongum	0.8619463	ASV4870
30e18c8ada6d067ae5c2e9f5e961120e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.8227405	ASV4871
cc870844141e666a68a5aa49680ffe66	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	 g__Parabacteroides	0.9864377	ASV4872
f9717e786443a070c8208fb46077346f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.7196168	ASV4873
7e7ec2a26241c54c5c34f7d70ffc1ef7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.927845	ASV4874
c2d5133d3cc424fb5c26182e891ce5a2	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	 g__Pseudonocardia	0.9901176	ASV4875
3f798cddb05958e525531097247d2ddb	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	 f__Actinomycetaceae	 f__Actinomycetaceae	0.9999161	ASV4876
e043d82570fa601a24df51b4ddf4f120	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Quadrisphaera	 s__granulorum	0.9523243	ASV4877
f7054acb583f0c5c34843e4e9cc52804	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	 f__Nocardioidaceae	 f__Nocardioidaceae	0.8707391	ASV4878
6927a7f9175960a506f1db5dae4ffbe8	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	 f__Enterobacteriaceae	 f__Enterobacteriaceae	0.8345066	ASV4879
39c0eb5006deecbd088cba3aa1d2c8fd	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	 f__Erysipelotrichaceae	 f__Erysipelotrichaceae	0.9998669	ASV488
6ceaaf7be68e21eb417b83ec2183d8a2	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9843163	ASV4880
1830898a6345bfd6df575101f6d9e3b5	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999997	ASV4881
43fb511b179dd0246dafb1f6db208819	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9737201	ASV4882
a561762dd96fbf1374d362f2a351dbb7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9457462	ASV4883
593eb981bd639b1409acbb830fe5bd7c	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	 g__Eubacterium	0.9999996	ASV4884
c0d09eab43870dbe3266b431b58018c7	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Holdemania	 g__Holdemania	1	ASV4885
d4962a7a23fdc79f39d644fd3b7f1254	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.7897845	ASV4886
2852a9c41fd9c074ef212183d7027e32	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.7967431	ASV4887
04455919228556edae71b06da7a68a97	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9837717	ASV4888
3f4e1b03fa908d139183945348aa1efd	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	 g__Ruminococcus	0.884111	ASV4889
825c632b2652ec4758e81d7844a7f232	Bacteroidetes	Bacteroidia	Bacteroidales	 o__Bacteroidales	 o__Bacteroidales	 o__Bacteroidales	0.9997901	ASV489
f35c238ea483c1a85a65b69d41a77c30	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	 g__Facklamia	0.9805729	ASV4890
6d088a88455d90ef08dbcfad0eb5f93a	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.8945349	ASV4891
214ce2a7db512fada8ce2899089a344f	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9999069	ASV4892
3073d238143d3ec21f3b0d53dcdaec23	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9997333	ASV4893
6de5f21700d38cc6566f48c8032a2e46	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.9379727	ASV4894
09ea698b1103e15995deff25d321894f	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.8263297	ASV4895
8959754faca96b48901ede3171b956f1	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	1	ASV4896
23dc615011cd7017d153b6fcd01e5fe8	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9951827	ASV4897
acc5f167400faf72fd45a5e341d00288	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	 f__Erysipelotrichaceae	 f__Erysipelotrichaceae	0.9999396	ASV4898
203497811013e8932ad1835239fdde84	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV4899
05d07ba6dff783fc690247fac1d24742	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	CF231	 g__CF231	0.9999964	ASV49
53b8922c82f8f4f463a0a79b2fa9ad74	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	 g__Acinetobacter	0.8599025	ASV490
773833132e2eac56c870862e4f380546	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	 f__Legionellaceae	 f__Legionellaceae	0.9853931	ASV4900
77b3a5ee4097f49fa88ec1b6e257893a	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9869892	ASV4901
90deb2ce3248b28b4a6747131cdaf8d5	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9545401	ASV4902
56ebfecc7903d34a8c50f7d6fafde3b3	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	 g__Bulleidia	0.9884799	ASV4903
dde0cc7c885f2e36690033ff220fc3c4	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	 f__Coriobacteriaceae	 f__Coriobacteriaceae	0.9859832	ASV4904
0d8f042ea4c4b57f1b2d368b94ea8ca5	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9954068	ASV4905
3f18b1ebc49ad9965f8fb27c3f76cf33	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9416805	ASV4906
c13ebf1bf7aecf98de8ba976da8bfe4c	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9997122	ASV4907
b223fa5839438285d998b92b7498225c	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999997	ASV4908
53d801cae829f257bb159d3e4160228f	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9372505	ASV4909
61e26e997349d64d7b3fd8ba718f19f0	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9999999	ASV491
242b9f44652173b22c0712a3eefc6f30	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	 g__Coprococcus	0.8234073	ASV4910
eef917df610266e4164a88245369ce58	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	Mogibacterium	 g__Mogibacterium	0.9974573	ASV4911
e79f055f5a4b6e53d1fde988280bac06	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Salinibacterium	 g__Salinibacterium	0.8891464	ASV4912
fa228b4d27495739c1936a7118facf65	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.8816099	ASV4913
d22d2d72be2247420ec47edd8ff4b0df	Proteobacteria	Alphaproteobacteria	RF32	 o__RF32	 o__RF32	 o__RF32	1	ASV4914
06dd841cf2bf6d9853bb4ee3214709a3	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	 g__Parabacteroides	0.9999328	ASV4915
d7b1161753a7ae2c67225998a66ee4f7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.8258252	ASV4916
ff6c7772344f7cfa14f51031da4992d2	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV4917
d09111d3aa8b75f7cf9c3aba94904783	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	 g__Anaerotruncus	0.9365456	ASV4918
2fb3556b1b1543b6bebd4f7d0839253c	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.8696561	ASV4919
64c00ea772841f19ee0b5f64728ea879	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 s__ovatus	0.7601747	ASV492
4cc62cabd49b4d4a03b272849831a7bf	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	 s__kwangyangensis	0.9511861	ASV4920
ce454be1cfbe1c67adf52420995d35ed	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	planctomycete	 s__MS3071	0.9999985	ASV4921
028cd93c1f3a41de7dfc2158611a0c58	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	 f__Caulobacteraceae	 f__Caulobacteraceae	0.9999876	ASV4922
ebff0ab59fc8d85887294ae77adb2ef9	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	 f__Legionellaceae	 f__Legionellaceae	0.853863	ASV4923
8bce15089a0493a9d84dcc6c65b5ca59	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9998436	ASV4924
4eff0cf4b89c066d3646fb8c9181139d	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV4925
1d19dbf18e9c3630c4af4dce98f16e96	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	1	ASV4926
d3d8d651507dda78af4a0b23e48c394d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	 s__pullicaecorum	0.9140504	ASV4927
187c97f17d70cea4cb22cdb9cc4e36b9	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	 g__Eubacterium	0.9999995	ASV4928
8410b783682e948cfca6fa5d57d310de	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	 s__onderdonkii	0.9737635	ASV4929
b450b9fa943b7252c5a5fb30da26ad83	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	 g__Coprococcus	0.779302	ASV493
4e1833e07b08199465eb89159e76dfd7	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999982	ASV4930
f4ae6e6999e336460027987ade92f845	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV4931
fdf3ea5147ee1ae8072ece846f1ed3a3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.999986	ASV4932
de066e44f1a4fb986eb258320cc5a9ac	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	0.9999997	ASV4933
47f18d7c1806f11db7b42ce47d56d530	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	1	ASV4934
517dbc7693e6a527e971a9733de7aa2c	Proteobacteria	Alphaproteobacteria	RF32	 o__RF32	 o__RF32	 o__RF32	1	ASV4935
0f45a3fe31f4603f8b4f0fe8c17a2e1f	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	 g__Methanobrevibacter	0.9999312	ASV4936
2160db1bb0d5184238281d4d9a57776f	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.7471493	ASV4937
fba28123da6fa221a9e42bb57a729f57	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	1	ASV4938
2076c38a5468eb7738a783f0d9f53a7d	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	 g__Corynebacterium	0.9357445	ASV4939
7251eedcb4a32fb591c44d94686f725f	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	 g__Trueperella	1	ASV494
6a119a4bfc13574696c4db1dbb256160	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	 g__Blautia	0.7717334	ASV4940
4519f6ed29575c03d057b5af36e7aeb2	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 s__plebeius	0.9999999	ASV4941
f320f25f229d56c2fc95c8492f11bfb4	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9978856	ASV4942
d82cba433ac85f80b86792b2532ad78e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.7684641	ASV4943
e3ff6888efe911e0cd8db33871b7de48	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	 s__vulgaris	0.9985272	ASV4944
d6114bb2c9057414e52799c526047606	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	 g__Parabacteroides	0.9797011	ASV4945
0c40952c37a685c564d9cef656b988ce	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.7825988	ASV4946
17c20fa7c9c53d8a6e11bbdacb009011	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9751402	ASV4947
8735d98a6bf10975cbe2af9af6cebf65	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	1	ASV4948
f2a72be743e9201126141246070b358b	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	 s__ruminis	0.9819897	ASV4949
b12afa99c7e47bcaa8ceb848963a10ef	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	 f__Clostridiaceae	 f__Clostridiaceae	0.847786	ASV495
c9ea1ecccd3dbd45b5655180f991e2a5	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9988663	ASV4950
e5cc765c1fc6ebb79890f92c0773021b	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium	 g__Pseudoramibacter_Eubacterium	0.9998295	ASV4951
32d75757526d1ab4014214528c0c5859	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	 f__Aurantimonadaceae	 f__Aurantimonadaceae	0.9413044	ASV4952
13bc4f465a63b080683a5efa227f6268	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	 g__Oxalobacter	0.9740094	ASV4953
2bc507ab0b6d416fcf2ca8ba5c05fa2c	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9997477	ASV4954
f82c64ed0064234e83bfcfdb75b335c5	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	1	ASV4955
071109da0bd2eb338ab1343673d88bcc	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9955607	ASV4956
