OTUs	Phylum	Class	Order	Family	Genus	Species	Confidence
82e50d9e10953b76bcaace4e4f2cac11	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	unclassified_Enterococcus	0.9403511
82e5b33167a01908879a8a578e183c27	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	Clostridium colicanis	0.9811068
82f0042c4903952d0bacb550c6ab9dd7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.7592926
82f3c129facd77fdebc6f2a90573b13a	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.7947737
82f573ab20542bc9ae60401fca0b0e1f	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8070601
830feaef6fa30ea8a0b31ea785d7d05d	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified_Veillonellaceae	unclassified_Veillonellaceae	0.9988773
8321895e84882d5c6988d15c3cf029ce	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	unclassified_Megasphaera	0.9999998
83287669547523d660c43700d5c3dac6	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
833a916233f32474f8824e8a0d5735e3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8977159
8341c8afa2bdb02272960c30fdc1835c	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	unclassified_Rikenellaceae	unclassified_Rikenellaceae	0.9996267
8347a04ad49e25457f4f79b698803fa1	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999813
834f0804fab89e1c49a4d608400c1216	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9836614
8357f4882b191f11c62b6ed469e49730	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
835ebe31c8e13d5638b5816dab0f5a29	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	unclassified_Prevotella	0.7564954
836d99783635a83d9e8e4a061b5b80e5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9979133
836e39a32225a360fee01c3bd188022e	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999005
8381986a67f18eda9484b903501c2969	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	0.7476342
8390ae84f495ade84e9a82f856c1178f	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.7651582
839551ae07f0e45ad653fc6d50af7dd1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7846663
8395aa59339230b9df1cee0912e1ba68	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8002025
8396f0e5a14ac09011bb46ed7a51aec5	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999973
83978f6fd467585aee2ed91d87e3865a	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9065092
839b969c9668021906e30a2478aa770b	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9990408
83a6c23dc0a72dce6adbe229c34cd9e6	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999424
83a9a0169917337a7ff8749083960bea	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7998308
83b0cee7a3644baf39d6dede12f84b18	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999998
83babf1360431e0ebd6d3175beed3062	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9004896
83e609e87a24fa9c43c13b422c640472	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.9999995
83eb986d730e528fb0b4950334d76b29	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.975524
83f4766ea5f866e2a4e1dad74401c48e	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.999934
8410b783682e948cfca6fa5d57d310de	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes onderdonkii	0.9737635
842452ecb27c982e0e4710e5beb47bc5	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.7292895
8424e265265ee5fb3365af1e3c81f60e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9199061
843028657ada5890513031e56237d908	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9265629
8436cb440f09fe7d36841dd2f647fe9d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9984641
843c0e194bcc47643b0dc57efae9f319	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.9246184
8446175d4888bdac9d01e654cf04fb6d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9981356
845225cca1d030d5a3e28042b6c7df3d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9969167
8459428d9f548302e62d436ea25f4dba	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.947112
845bbfe27187e9247887133a4a305d12	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7947234
847aec9226a3624f57fcdbc8b8f4ed43	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	unclassified_Peptococcus	0.997264
848c6b45aa9b3b23365b6bdddfd3f6bf	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9996575
84939c167c4d3506797606deab9349a2	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	unclassified_Clostridiaceae	unclassified_Clostridiaceae	0.9999948
8498e5b2f6b87119fa57ca46bc986597	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8720897
84a37e005acb6897df219b2ba4347b04	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.999994
84aa83b1650e25a1ea3a55101d43c28a	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium frigidarium	0.9837175
84aaf8f830d3d47a992b83835eccb791	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7286401
84ac1436a1c19cf60b2f0bfc5b29d922	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9146617
84ae6177c556ff3bb60fc2d3c30a9647	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9886262
84b2ce0447fb10831f7dd5c361c01f49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9501556
84d4943b3554aa59acdd001758d726be	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	unclassified_Clostridium	0.9811382
84d9f795d7c95d01a9e6a649132e6910	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	unclassified_Proteiniclasticum	0.9999655
84e63137f945ee7aeab0df9ae4366f0f	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9878542
85009c56cc0be91443c10dd580bb07fb	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9710709
8502f403e52e81a111491d69c4f6db9d	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	unclassified_Dietzia	0.9993293
850e3c254382ddd9258af92d8bb4294d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9020358
851021dc098edb16f432318af06bc686	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999757
85111022adc632daff1b0efd35623556	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9795157
8519e12ec7198b4946eca74e43db5f18	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9404244
853ab54d83be75f04c12de3e0a5d1f54	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	unclassified_Phascolarctobacterium	0.9999992
854b38baf79893df46fa9fa27e23b41f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7395012
855b2b4cff087ea5ffc4352eda71bddc	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unclassified_Prevotellaceae	unclassified_Prevotellaceae	0.9368008
855da77ad9299503b53313a9164a9f60	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9852062
8560d46e221df9d78b8cc82cab8c7553	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.9979807
856da1fd49191c0b66b7938ca5632189	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9977301
85743209dc2078507c416477558e3c1e	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	0.999659
8584fb611f40233c24656704793a1ee2	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9986002
8588559a4fb49debe0acfe062e077aef	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999442
85b750f0c4b555dc8801dd9b5b043677	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified_Streptococcus	0.9999999
85d55c64e5ecbbb15921f3a6b0411166	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
85e8a777591b14f989fbea98c67b34fe	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9999633
85ea127d94f61e6c1190bd44b9a9b8be	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
85f0891b17ca6afc041a2176782db2b3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9975367
85fcf9db58b169643fcd93f5266177ee	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
85ff4e3b9ada9d56e582b1afae68b65a	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	unclassified_Desulfovibrio	0.9970659
860b2e710bf9fd4a1f1b3925a867a5ed	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999947
8613cf6eb4e50db98f0c862f234ba58b	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio D168	1
86192aeba74a62f991cefb0064c42ae2	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.999569
861d9f5281ce74c67d42eaedcf5e252f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9171356
86350df8944ed4ec05dca27b8a7cde25	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999326
863ad269fd3a872acc6054ad81be7306	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9930083
863c4579a7efafe715c3aaeac24b8c5a	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.971264
8661ce51e7dc48ce68b2b6221d893cb7	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.999985
8663fcffe7d0634a66dc216fff684264	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	unclassified_Clostridium	0.8766933
86687702fff2ab25c6f38d67db837ab2	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
8673fbc34156e1de0fd08b0ec7563b23	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8014265
868bb323ae2968fef5df1af0e295d2ff	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.8599604
86935a28a34bfee19b2c1b7695cd61d5	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
86a0acff889a45703ea650c88c5e4404	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9990607
86a4d9dc20b79ce06ea2dd1f46311c01	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.8986764
86a54c84e36e2bd8257b11915c0be207	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	unclassified_Enterococcus	0.8523963
86ae19909dee801eba15b90d2ab8c0b8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	unclassified_Oribacterium	0.9911214
86b77399649fad2c73d98439c77f44fe	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	unclassified_Veillonella	0.9743337
86b782d8211a3125ab6b325c7dc6d211	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	0.7279647
86b99ea55765087aae89aaf73820b14b	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
86bbdf82003f968fe0a941639634bded	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.9315347
86bc6bcf4089e7d7aeecdd1ece28b1c1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8569153
86c5a05f6761d094f307dd67935c5e8d	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus	0.9122363
86dd22eb4c5f87711e79d5b0874f47f7	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	unclassified_Clostridium	0.9539885
86e0b408056f402b6d74fe65325dfd4d	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9882418
86ea3ce17df4185f2c6bf79779f26371	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9999991
86ebc01b45d191339922568e95b27b54	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	unclassified_Butyrivibrio	0.9988233
86ebe892c24699c271b206c80554c80a	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	unclassified_Christensenella	0.9999971
86faa3206e529c0744c62fb8b9ffd881	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
87169cafbf3f08628eeb84e48e1124ef	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	unclassified_Elusimicrobiaceae	unclassified_Elusimicrobiaceae	0.9999996
8717c094d463a62334cada950734b370	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	unclassified_Clostridium	0.9981995
871822eb67fc8aeb73a6610f1ebdb5d3	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9997363
871d137025dd7ec1194e8beacdb4b5c7	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Parvimonas	unclassified_Parvimonas	1
871fe95fd8b22e38eeddf334e3cd5efb	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
8722e225b6549cf6fd9a4ad2d136bf6c	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9995519
8723941d1605301b2c02adbb91aa9c26	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
87254ba4ab451be4f02f0ddaae4e1555	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9023983
8728216e758a83bad1bea0001024b113	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
8733d2c2caf3825171adf558539551ca	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	unclassified_Clostridium	0.7388227
8735d98a6bf10975cbe2af9af6cebf65	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	1
8743aaa99369c843a436f51022cbe87b	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	unclassified_Clostridium	0.7210608
874b6c2b860a06807efd5763ad23c6c4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9995134
875d17330138fde36f3a14e4d159bced	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	0.9999967
87621052c50b7ca1164f81b3a33eb315	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.999992
876531adf25763ec6f3922e6f7b6c856	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.999991
8766030c59c4d640978f79be59e97d46	Proteobacteria	Alphaproteobacteria	RF32	unclassified_RF32	unclassified_RF32	unclassified_RF32	1
87867406b39bc44d34fb108db3704974	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	1
8795c9985d84e99677eafdbe5d494573	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.9999989
87a7b602aec8a9bfe430fbf7c13fc877	Thermi	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	unclassified_Deinococcus	0.9999991
87c070b234ef415e3a14488f64d021cd	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	unclassified_Devosia	0.9999475
87c8e67dc2f04b80f68488c10b9d45b4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9992458
87cc00d8e89f4467ad79d703b1f0eebd	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
87e693876b222fc2d2fbdfc47889bbfb	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999972
87e799a7c466377fa379ac493bdffa8a	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7974903
87f33614b6c023c009bf8c781063617d	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9990578
87fb6f0d8eb448cd163570ad8a98266b	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	0.9998308
87fd0515c0eef216b3fb6946fb05e286	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.771842
881b5563868d4dbe32551445b075c96a	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	unclassified_Clostridium	0.9389979
882078bd8f69dc6e8fe73c87d8017e3c	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified_Lactobacillus	0.9487127
882eda93b01f0318b2db079490c75572	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	unclassified_Paracoccus	0.8933282
88433999689084283e1d529c4e60ce59	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.9992395
88469cbb12592eda40a43e0b1ebc2d9f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9997496
884ef40d8fad978d4cb2f9a34c9b1961	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9981823
8857e1a6209da487122fbb55ccb7d129	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	0.8336319
885dbbf147e9862a7c89425e899a4c11	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algae	0.9618034
8865b889922443ea5915b493161852c3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9153987
886752b16eb8aa662061876ba2e54ead	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9944399
8867df04be9e8cc64baae7c00f7684e3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.8708847
88712357f3effc5b682cee984b4abb52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.9047441
887912a667dc4a588fbbb5597d4fbfea	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	Butyricicoccus pullicaecorum	0.9979094
8889e6309e52312d785933b379919e9c	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.999989
88bccc175fece25f4d7cc1432d19b8b4	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9999972
88bfda10d1ef6a0717846d9bd11f90d2	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pelistega	Pelistega europaea	0.8742951
88d22a2a87e38b810aa1df9ad3698bcc	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9718034
88e9011e5f07c315715ef5c6b1e70626	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	unclassified_Phascolarctobacterium	0.8381066
88fbf7a2ae06fa9b68c4b2d59a21c79d	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.993857
89110c997659e863bd46279f94597dad	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.999775
8915c703deb7756e6078e7d946b1450e	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.9999999
891b0134fd41c0ac928e78fdc37f77d9	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8938596
891c06f88aedd57cd17ed7f586236b3b	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9987357
891c80a988ba12e2a9a271f1939f7be6	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8052858
891e71686ffcdcbf1bcb2a728f267dfd	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	unclassified_Methanobrevibacter	0.9999978
8926041649472d025e1a8de5b86613d2	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9385131
8929aac1777abe6ae39a613287a6d84e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	0.9998737
89344f82ed57467af82a8aea38a9c0c9	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	unclassified_Megasphaera	0.9999985
8941fe93bd2344fac4c6c9d89d35339e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9984294
8946ab139f9899e82701dc11b7f6ba6c	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9996822
895252c1545e0b38a788b90a55b85b6c	Proteobacteria	Alphaproteobacteria	RF32	unclassified_RF32	unclassified_RF32	unclassified_RF32	1
895746b458ed04bd80cfe001928f6806	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9954554
8959754faca96b48901ede3171b956f1	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	1
8968b43abc964fb33779cc3ed826b373	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9993176
897e33395f22a313732cc8857c8e445c	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	1
89869fec5f6b2d22a86fd7af1729698f	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Helcococcus	unclassified_Helcococcus	1
899aeb08ccedc9321597f9757818d73f	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	1
89aae774868bf97764c68973f8b644b7	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	Candidatus Nitrososphaera SCA1170	0.9999999
89ab7d69dc2a49d2853e3d62accca859	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens	0.7985148
89b03e485f230c5eb68210b099f7b0b5	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9953449
